method = 2 YT+
	     3 NEW+

 Pro  Dim flag  iter    nfg  method  evalf    ||evalg||_inf   cpu    t  rho
   1   5000  0      8     18  2  1.2246063D+05  2.0026204D-07    1 0.10 1.00
   1   5000  0      9     39  2  1.2246063D+05  1.7325450D-08    0 0.20 1.00
   1   5000  1  10000  12646  2            NaN            NaN 1716 0.30 1.00
   1   5000  0     10     28  2  1.2246063D+05  8.4282021D-09    1 0.40 1.00
   1   5000  0      9     27  2  1.2246063D+05  1.7005195D-07    0 0.50 1.00
   1   5000  1  10000  10581  2            NaN            NaN 1704 0.60 1.00
   1   5000  0      9     26  2  1.2246063D+05  6.6629752D-07    0 0.70 1.00
   1   5000  0     10     24  2  1.2246063D+05  6.6502046D-07    1 0.80 1.00
   1   5000  0     16    111  2  1.2246063D+05  9.8970364D-07    1 0.90 1.00
   1   5000  1  10000  10271  2            NaN            NaN 1699 1.00 1.00
   1   5000  0      9     34  3  1.2246063D+05  2.4976541D-07    1 0.10 1.00
   1   5000  1  10000  10469  3            NaN            NaN 1699 0.20 1.00
   1   5000  1  10000  10968  3            NaN            NaN 1701 0.30 1.00
   1   5000  0     11     30  3  1.2246063D+05  2.4050578D-08    1 0.40 1.00
   1   5000  1  10000  10562  3            NaN            NaN 1696 0.50 1.00
   1   5000  1  10000  10260  3            NaN            NaN 1696 0.60 1.00
   1   5000  0     10     29  3  1.2246063D+05  3.4161837D-07    0 0.70 1.00
   1   5000  0      8     45  3  1.2246063D+05  9.5026004D-07    1 0.80 1.00
   1   5000  0      7     16  3  1.2246063D+05  2.8131935D-07    0 0.90 1.00
   1   5000  0     10     25  3  1.2246063D+05  5.0807873D-09    1 1.00 1.00
   2   5000  0     21     97  2  3.0851391D-13  4.6878495D-08    5 0.10 1.00
   2   5000  0     76    176  2  4.9465725D-08  7.5345017D-07   10 0.20 1.00
   2   5000  0     20     90  2  4.5123737D-11  6.9194315D-07    5 0.30 1.00
   2   5000  0     65    159  2  8.3320751D-09  8.7536206D-07    8 0.40 1.00
   2   5000  0     21     95  2  6.3739345D-11  5.5906321D-07    5 0.50 1.00
   2   5000  0     60    159  2  9.3992826D-08  7.6540188D-07    9 0.60 1.00
   2   5000  0     40    132  2  9.4489814D-13  7.2812741D-07    7 0.70 1.00
   2   5000  0     22     98  2  1.6091377D-11  8.9688166D-07    5 0.80 1.00
   2   5000  0     22     95  2  7.7178143D-13  4.9791988D-08    4 0.90 1.00
   2   5000  0     21     93  2  2.4859283D-10  9.1540902D-07    5 1.00 1.00
   2   5000  0     20     97  3  2.4414413D-12  1.4212612D-07    5 0.10 1.00
   2   5000  0     20     96  3  9.0029284D-15  9.5751563D-09    5 0.20 1.00
   2   5000  0     44    128  3  7.7607109D-11  8.2465257D-07    7 0.30 1.00
   2   5000  0     21     95  3  2.6632566D-15  9.0732874D-09    5 0.40 1.00
   2   5000  0     19     89  3  5.0525081D-11  5.4182737D-07    4 0.50 1.00
   2   5000  0     39    125  3  7.2833787D-13  4.6082237D-07    6 0.60 1.00
   2   5000  0     65    153  3  9.0742224D-08  9.7218520D-07    8 0.70 1.00
   2   5000  0     33    114  3  1.0783739D-11  9.4948210D-07    6 0.80 1.00
   2   5000  0     19     95  3  1.5318948D-12  1.5379298D-07    5 0.90 1.00
   2   5000  0     19     96  3  1.3210332D-10  6.9747308D-07    5 1.00 1.00
   3   5000  0     25     63  2  3.9328475D-19  1.3455903D-11    1 0.10 1.00
   3   5000  0     27     67  2  5.3003487D-12  5.0339755D-08    1 0.20 1.00
   3   5000  0     27     68  2  8.0965389D-16  2.0925835D-08    1 0.30 1.00
   3   5000  0     24     62  2  2.2968892D-11  8.5123852D-08    1 0.40 1.00
   3   5000  0     26     61  2  1.0085738D-13  5.0377953D-09    1 0.50 1.00
   3   5000  0     24     58  2  8.2239463D-13  2.2116309D-08    1 0.60 1.00
   3   5000  0     25     63  2  2.5589163D-18  3.2951419D-11    1 0.70 1.00
   3   5000  0     27     63  2  1.7679104D-10  2.9688896D-07    1 0.80 1.00
   3   5000  0     25     53  2  5.8502395D-18  3.6903813D-11    1 0.90 1.00
   3   5000  0     26     53  2  4.4494614D-12  3.3586933D-08    1 1.00 1.00
   3   5000  0     20     55  3  1.2603806D-12  8.9885955D-07    1 0.10 1.00
   3   5000  0     25     57  3  1.9089951D-13  3.4867021D-07    0 0.20 1.00
   3   5000  0     23     55  3  5.2910753D-14  1.0777976D-07    1 0.30 1.00
   3   5000  0     25     53  3  2.5680224D-17  7.7560181D-11    1 0.40 1.00
   3   5000  0     26     59  3  2.1819964D-09  9.6510133D-07    1 0.50 1.00
   3   5000  0     26     59  3  9.9954548D-12  9.8052233D-08    1 0.60 1.00
   3   5000  0     26     60  3  4.5953283D-12  6.6023365D-08    1 0.70 1.00
   3   5000  0     24     52  3  6.5704723D-14  2.0503941D-07    1 0.80 1.00
   3   5000  0     26     62  3  1.9642185D-14  7.4431170D-08    1 0.90 1.00
   3   5000  0     25     58  3  8.4043910D-13  7.3431968D-07    1 1.00 1.00
   4   5000  0     22     55  2  9.9386604D-15  1.0232704D-09    1 0.10 1.00
   4   5000  0     21     60  2  5.4461308D-18  2.7089442D-11    1 0.20 1.00
   4   5000  0     19     63  2  4.8611477D-15  9.4937391D-10    1 0.30 1.00
   4   5000  0     17     54  2  1.4563295D-10  2.7066454D-07    1 0.40 1.00
   4   5000  0     19     59  2  7.5073795D-15  1.0368716D-07    1 0.50 1.00
   4   5000  0     18     54  2  6.0378882D-13  9.3296120D-07    1 0.60 1.00
   4   5000  0     20     64  2  1.9542917D-10  3.0494266D-07    1 0.70 1.00
   4   5000  0     17     55  2  2.4009858D-14  8.0956949D-09    1 0.80 1.00
   4   5000  0     17     55  2  1.5911587D-14  1.7681412D-09    1 0.90 1.00
   4   5000  0     15     55  2  1.7024709D-10  2.8668950D-07    1 1.00 1.00
   4   5000  0     24     68  3  1.0431734D-17  3.6992631D-11    1 0.10 1.00
   4   5000  0     19     57  3  3.6531351D-10  4.9841920D-07    2 0.20 1.00
   4   5000  0     23     66  3  5.2654623D-15  1.1177532D-08    1 0.30 1.00
   4   5000  0     19     60  3  4.3583556D-11  1.2495820D-07    1 0.40 1.00
   4   5000  0     20     61  3  1.2562387D-16  1.3301838D-08    1 0.50 1.00
   4   5000  0     20     63  3  4.9951928D-10  3.5158321D-07    1 0.60 1.00
   4   5000  0     20     64  3  5.8761102D-15  1.0371926D-09    2 0.70 1.00
   4   5000  0     19     61  3  3.4361065D-09  6.4652539D-07    1 0.80 1.00
   4   5000  0     19     58  3  3.3179151D-09  6.3051868D-07    1 0.90 1.00
   4   5000  0     21     64  3  2.9438803D-09  7.4712001D-07    1 1.00 1.00
   5   5000  0     11     28  2  1.2167387D-10  2.1220416D-07    1 0.10 1.00
   5   5000  0     11     28  2  8.5386467D-12  4.5687001D-07    0 0.20 1.00
   5   5000  0     11     28  2  1.2040246D-09  9.9263404D-07    1 0.30 1.00
   5   5000  0     11     27  2  3.1281323D-12  3.3946659D-07    0 0.40 1.00
   5   5000  0     12     30  2  6.8804510D-16  1.9263401D-09    1 0.50 1.00
   5   5000  0     12     30  2  2.4446344D-17  9.3755204D-10    1 0.60 1.00
   5   5000  0     13     30  2  7.7009319D-14  5.2014531D-08    0 0.70 1.00
   5   5000  0     13     32  2  1.9159909D-14  2.6577211D-08    1 0.80 1.00
   5   5000  0     12     29  2  3.2965007D-10  6.6424816D-07    1 0.90 1.00
   5   5000  0     15     35  2  3.2002382D-10  3.2069439D-07    0 1.00 1.00
   5   5000  0     11     31  3  6.1609371D-10  4.0699024D-07    1 0.10 1.00
   5   5000  0     10     29  3  1.4813623D-11  2.7150543D-07    0 0.20 1.00
   5   5000  0     13     33  3  1.1015120D-17  6.3751487D-10    1 0.30 1.00
   5   5000  0     12     32  3  3.8768610D-13  1.1709406D-07    1 0.40 1.00
   5   5000  0     12     31  3  1.3470486D-12  1.9565584D-07    1 0.50 1.00
   5   5000  0     13     30  3  1.7520483D-10  1.8110473D-07    0 0.60 1.00
   5   5000  0     13     32  3  1.1812585D-13  6.4507165D-08    1 0.70 1.00
   5   5000  0     13     32  3  3.1434828D-14  3.3516187D-08    1 0.80 1.00
   5   5000  0     25     47  3  4.5027669D-09  8.9848224D-07    1 0.90 1.00
   5   5000  0     10     26  3  1.6242725D-09  6.9583791D-07    0 1.00 1.00
   6   5000  0     26    127  2  4.6563339D+03  4.5614328D-07    2 0.10 1.00
   6   5000  0     28    120  2  4.6563339D+03  3.0161928D-08    1 0.20 1.00
   6   5000  0     28    102  2  4.6563339D+03  1.0129654D-07    2 0.30 1.00
   6   5000  0    167   4654  2  4.6563339D+03  8.5297088D-07   38 0.40 1.00
   6   5000  0     30    117  2  4.6563339D+03  4.4957936D-08    2 0.50 1.00
   6   5000  0     27    111  2  4.6563339D+03  4.1310695D-08    1 0.60 1.00
   6   5000  0     25     89  2  4.6563339D+03  9.9263380D-08    1 0.70 1.00
   6   5000  0     28    117  2  4.6563339D+03  4.1128054D-07    2 0.80 1.00
   6   5000  0     31    119  2  4.6563339D+03  2.0875716D-07    1 0.90 1.00
   6   5000  0     30    106  2  4.6563339D+03  3.6106211D-08    2 1.00 1.00
   6   5000  0    108   2489  3  4.6563339D+03  5.0154676D-09   21 0.10 1.00
   6   5000  0     26    135  3  4.6563339D+03  4.4540815D-07    2 0.20 1.00
   6   5000  0     26    132  3  4.6563339D+03  5.5939177D-08    1 0.30 1.00
   6   5000  0     31    131  3  4.6563339D+03  1.3524925D-09    2 0.40 1.00
   6   5000  0     31    139  3  4.6563339D+03  1.2784840D-10    1 0.50 1.00
   6   5000  0     30    139  3  4.6563339D+03  8.1391098D-07    2 0.60 1.00
   6   5000  0     31    129  3  4.6563339D+03  8.7474160D-09    2 0.70 1.00
   6   5000  0     36    147  3  4.6563339D+03  7.2951887D-07    2 0.80 1.00
   6   5000  0     57    834  3  4.6563339D+03  4.5761641D-07    7 0.90 1.00
   6   5000  1  10000  14686  3            NaN            NaN  295 1.00 1.00
   7   5000  0    934   1205  2  2.2228478D-13  9.2174075D-07   27 0.10 1.00
   7   5000  0   1016   1316  2  1.2232034D-13  7.4542923D-07   29 0.20 1.00
   7   5000  0    978   1287  2  2.4275738D-13  9.6956406D-07   28 0.30 1.00
   7   5000  0    895   1167  2  4.0904915D-14  8.9470267D-07   27 0.40 1.00
   7   5000  0    900   1149  2  2.5262279D-13  9.9758463D-07   26 0.50 1.00
   7   5000  0    889   1157  2  2.5399668D-13  9.7576550D-07   26 0.60 1.00
   7   5000  0    885   1148  2  2.8055659D-14  9.9843682D-07   26 0.70 1.00
   7   5000  0    784   1015  2  2.1576700D-13  8.7065474D-07   22 0.80 1.00
   7   5000  0    858   1099  2  5.1601351D-14  9.6850962D-07   24 0.90 1.00
   7   5000  0    909   1179  2  7.7549109D-14  5.9677131D-07   26 1.00 1.00
   7   5000  0    871   1131  3  1.5032865D-13  7.4541949D-07   26 0.10 1.00
   7   5000  0    717    931  3  1.3920629D-13  9.7700739D-07   20 0.20 1.00
   7   5000  0    891   1170  3  2.2846123D-13  9.2971886D-07   26 0.30 1.00
   7   5000  0    766    994  3  2.5725720D-13  9.9805878D-07   22 0.40 1.00
   7   5000  0    929   1188  3  1.5066007D-13  8.8923382D-07   27 0.50 1.00
   7   5000  0    872   1128  3  2.1095074D-13  9.0261685D-07   25 0.60 1.00
   7   5000  0    869   1144  3  2.6348112D-14  9.8440856D-07   26 0.70 1.00
   7   5000  0    855   1101  3  2.4922021D-13  9.9663412D-07   25 0.80 1.00
   7   5000  0    868   1130  3  8.3021902D-14  9.7826105D-07   25 0.90 1.00
   7   5000  0    770   1015  3  1.9525280D-13  8.5652846D-07   22 1.00 1.00
   8   5000  0    708    957  2  1.2502500D+06  7.1127725D-07   28 0.10 1.00
   8   5000  0    652    879  2  1.2502500D+06  9.8449525D-07   25 0.20 1.00
   8   5000  0    859   1183  2  1.2502500D+06  5.7871051D-07   34 0.30 1.00
   8   5000  0    841   1143  2  1.2502500D+06  9.8405817D-07   33 0.40 1.00
   8   5000  0    669    897  2  1.2502500D+06  8.6186407D-07   26 0.50 1.00
   8   5000  0    654    882  2  1.2502500D+06  9.0550811D-07   25 0.60 1.00
   8   5000  0    876   1176  2  1.2502500D+06  8.6178065D-07   34 0.70 1.00
   8   5000  0    907   1210  2  1.2502500D+06  9.7159233D-07   35 0.80 1.00
   8   5000  0    815   1103  2  1.2502500D+06  6.3082002D-07   32 0.90 1.00
   8   5000  0    755   1032  2  1.2502500D+06  9.7280099D-07   29 1.00 1.00
   8   5000  0    642    884  3  1.2502500D+06  8.7966039D-07   25 0.10 1.00
   8   5000  0    691    964  3  1.2502500D+06  7.7362401D-07   27 0.20 1.00
   8   5000  0    715    941  3  1.2502500D+06  9.7307300D-07   27 0.30 1.00
   8   5000  0    773   1050  3  1.2502500D+06  9.0351703D-07   30 0.40 1.00
   8   5000  0    730   1005  3  1.2502500D+06  9.0920277D-07   29 0.50 1.00
   8   5000  0    776   1034  3  1.2502500D+06  9.8157879D-07   30 0.60 1.00
   8   5000  0    792   1048  3  1.2502500D+06  9.8254143D-07   30 0.70 1.00
   8   5000  0    859   1163  3  1.2502500D+06  9.9120561D-07   34 0.80 1.00
   8   5000  0    789   1077  3  1.2502500D+06  9.4733936D-07   30 0.90 1.00
   8   5000  0    706    945  3  1.2502500D+06  9.9813005D-07   28 1.00 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1432875D-09    0 0.10 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1451766D-09    0 0.20 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1440573D-09    1 0.30 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1455443D-09    0 0.40 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1456356D-09    0 0.50 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1481773D-09    0 0.60 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1456568D-09    0 0.70 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1480379D-09    1 0.80 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1442467D-09    0 0.90 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1440858D-09    1 1.00 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1492168D-09    0 0.10 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1441925D-09    0 0.20 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1449381D-09    1 0.30 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1438874D-09    0 0.40 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1479486D-09    1 0.50 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1491626D-09    0 0.60 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1425790D-09    1 0.70 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1463392D-09    0 0.80 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1416889D-09    0 0.90 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1437643D-09    1 1.00 1.00
  10   5000  1  10000 313163  2 -8.7733709D+07  8.9854545D-06 4536 0.10 1.00
  10   5000  0   9063 283098  2 -8.7733709D+07  9.6843801D-07 4088 0.20 1.00
  10   5000  1  10000 314093  2 -8.7733709D+07  1.6253151D-06 4555 0.30 1.00
  10   5000  1  10000 314988  2 -8.7733709D+07  1.3832064D-05 4647 0.40 1.00
  10   5000  1  10000 310856  2 -8.7733709D+07  1.2119697D-06 4514 0.50 1.00
  10   5000  0   5513 167673  2 -8.7733709D+07  9.7673835D-07 2434 0.60 1.00
  10   5000  1  10000  13967  2            NaN            NaN  333 0.70 1.00
  10   5000  1  10000 314944  2 -8.7733709D+07  6.7255456D-06 4569 0.80 1.00
  10   5000  0   9778 304792  2 -8.7733709D+07  9.5316139D-07 4421 0.90 1.00
  10   5000  1  10000 312399  2            NaN            NaN 4527 1.00 1.00
  10   5000  1  10000 312545  3 -8.7733709D+07  2.0467976D-06 4534 0.10 1.00
  10   5000  0   9536 293831  3 -8.7733709D+07  9.8762634D-07 4262 0.20 1.00
  10   5000  0   9317 289713  3 -8.7733709D+07  9.9516505D-07 4201 0.30 1.00
  10   5000  0   8750 272372  3 -8.7733709D+07  9.9437953D-07 3950 0.40 1.00
  10   5000  0   8489 263437  3 -8.7733709D+07  9.5375617D-07 3820 0.50 1.00
  10   5000  1  10000 313006  3 -8.7733709D+07  1.7936845D-06 4535 0.60 1.00
  10   5000  1  10000 172094  3            NaN            NaN 2551 0.70 1.00
  10   5000  0   7991 248175  3 -8.7733709D+07  8.8849405D-07 3620 0.80 1.00
  10   5000  1  10000 313189  3 -8.7733709D+07  1.6758754D-06 4536 0.90 1.00
  10   5000  1  10000 311961  3 -8.7733709D+07  3.6484244D-06 4525 1.00 1.00
  11   5000  1  10000  10004  2            NaN            NaN  275 0.10 1.00
  11   5000  1  10000  10004  2            NaN            NaN  276 0.20 1.00
  11   5000  1  10000  10004  2            NaN            NaN  275 0.30 1.00
  11   5000  1  10000  10004  2            NaN            NaN  275 0.40 1.00
  11   5000  1  10000  10004  2            NaN            NaN  275 0.50 1.00
  11   5000  1  10000  10004  2            NaN            NaN  276 0.60 1.00
  11   5000  1  10000  10004  2            NaN            NaN  275 0.70 1.00
  11   5000  1  10000  10004  2            NaN            NaN  276 0.80 1.00
  11   5000  1  10000  10004  2            NaN            NaN  275 0.90 1.00
  11   5000  1  10000  10004  2            NaN            NaN  275 1.00 1.00
  11   5000  0   1153   1773  3  4.5293835D+01  8.9469936D-07   46 0.10 1.00
  11   5000  0    519    736  3  4.5293835D+01  8.4167892D-07   20 0.20 1.00
  11   5000  0    429    594  3  4.5293835D+01  6.8700054D-07   16 0.30 1.00
  11   5000  0    422    588  3  4.5293835D+01  9.8977746D-07   17 0.40 1.00
  11   5000  0    440    644  3  4.5293835D+01  6.3403337D-07   17 0.50 1.00
  11   5000  0    462    660  3  4.5293835D+01  9.9449880D-07   17 0.60 1.00
  11   5000  0    504    741  3  4.5293835D+01  6.5932801D-07   20 0.70 1.00
  11   5000  0    508    735  3  4.5293835D+01  9.6667081D-07   20 0.80 1.00
  11   5000  0    519    765  3  4.5293835D+01  7.8914518D-07   20 0.90 1.00
  11   5000  0    615    920  3  4.5293835D+01  9.8965712D-07   24 1.00 1.00
  12   5000  0   5046 138729  2 -1.2478529D+07  9.9246873D-07 3588 0.10 1.00
  12   5000  0   7584 220861  2 -1.2478529D+07  9.3744548D-07 5706 0.20 1.00
  12   5000  0   5318 146059  2 -1.2478529D+07  9.9790049D-07 3767 0.30 1.00
  12   5000  0   5379 148294  2 -1.2478529D+07  9.8863960D-07 3832 0.40 1.00
  12   5000  0   6035 173382  2 -1.2478529D+07  9.6605672D-07 4456 0.50 1.00
  12   5000  0   4338 115707  2 -1.2478529D+07  9.9482131D-07 2983 0.60 1.00
  12   5000  0   5377 148470  2 -1.2478529D+07  9.3235969D-07 3832 0.70 1.00
  12   5000  0   8954 263837  2 -1.2478529D+07  9.9340873D-07 6811 0.80 1.00
  12   5000  0   6948 201802  2 -1.2478529D+07  9.9593623D-07 5183 0.90 1.00
  12   5000  0   5133 141344  2 -1.2478529D+07  9.9640361D-07 3643 1.00 1.00
  12   5000  0   5094 138231  3 -1.2478529D+07  9.6343288D-07 3564 0.10 1.00
  12   5000  0   5150 140535  3 -1.2478529D+07  9.2223325D-07 3623 0.20 1.00
  12   5000  0   5355 150463  3 -1.2478529D+07  9.8636264D-07 3873 0.30 1.00
  12   5000  0   4528 125959  3 -1.2478529D+07  7.3102064D-07 3268 0.40 1.00
  12   5000  0   3815 101864  3 -1.2478529D+07  9.6476047D-07 2623 0.50 1.00
  12   5000  0   4570 125784  3 -1.2478529D+07  9.9438108D-07 3255 0.60 1.00
  12   5000  0   5278 147280  3 -1.2478529D+07  9.9061773D-07 3792 0.70 1.00
  12   5000  0   5334 150726  3 -1.2478529D+07  9.9950621D-07 3882 0.80 1.00
  12   5000  0   4684 127316  3 -1.2478529D+07  9.7629877D-07 3287 0.90 1.00
  12   5000  0   3545  90642  3 -1.2478529D+07  9.9178148D-07 2337 1.00 1.00
  13   5000  0   2128  68379  2 -6.8960676D+05  9.6379627D-07 1272 0.10 1.00
  13   5000  0   1646  52763  2 -6.8960676D+05  9.5706077D-07  982 0.20 1.00
  13   5000  0   1056  32938  2 -6.8960676D+05  9.4165319D-07  613 0.30 1.00
  13   5000  0    812  24278  2 -6.8960676D+05  9.9975315D-07  454 0.40 1.00
  13   5000  0   1653  52673  2 -6.8960676D+05  8.7699614D-07  980 0.50 1.00
  13   5000  0   1106  34068  2 -6.8960676D+05  9.9591554D-07  635 0.60 1.00
  13   5000  0   1704  54071  2 -6.8960676D+05  9.6538410D-07 1008 0.70 1.00
  13   5000  0   1713  54753  2 -6.8960676D+05  9.2436998D-07 1020 0.80 1.00
  13   5000  0   1212  37806  2 -6.8960676D+05  9.9894305D-07  706 0.90 1.00
  13   5000  0   1395  44045  2 -6.8960676D+05  9.7381565D-07  822 1.00 1.00
  13   5000  0   1516  47991  3 -6.8960676D+05  9.3977565D-07  904 0.10 1.00
  13   5000  0    967  30036  3 -6.8960676D+05  9.9783764D-07  560 0.20 1.00
  13   5000  0   1904  61041  3 -6.8960676D+05  9.5108172D-07 1140 0.30 1.00
  13   5000  0   1075  33454  3 -6.8960676D+05  9.9890195D-07  625 0.40 1.00
  13   5000  0   1424  45038  3 -6.8960676D+05  9.8036875D-07  839 0.50 1.00
  13   5000  0   1387  43830  3 -6.8960676D+05  9.2823140D-07  816 0.60 1.00
  13   5000  0    898  27738  3 -6.8960676D+05  9.9065603D-07  519 0.70 1.00
  13   5000  0   1442  45703  3 -6.8960676D+05  7.4819632D-07  853 0.80 1.00
  13   5000  0   1131  35157  3 -6.8960676D+05  9.3508724D-07  655 0.90 1.00
  13   5000  0   1498  47492  3 -6.8960676D+05  9.8593790D-07  888 1.00 1.00
  14   5000  0     54   1019  2  4.9972103D+03  2.9948359D-07   24 0.10 1.00
  14   5000  0     62   1261  2  4.9972103D+03  7.8344175D-07   28 0.20 1.00
  14   5000  0     41    580  2  4.9972103D+03  7.8431927D-07   14 0.30 1.00
  14   5000  0     53    936  2  4.9972103D+03  3.3001431D-07   21 0.40 1.00
  14   5000  0     23     61  2  4.9972103D+03  7.3161842D-07    2 0.50 1.00
  14   5000  1  10000  10122  2            NaN            NaN 4537 0.60 1.00
  14   5000  0     22     59  2  4.9972103D+03  8.2630218D-07    1 0.70 1.00
  14   5000  0     45    758  2  4.9972103D+03  8.6151509D-07   18 0.80 1.00
  14   5000  0     39    552  2  4.9972103D+03  6.6614819D-07   12 0.90 1.00
  14   5000  0     24     65  2  4.9972103D+03  9.2225569D-07    2 1.00 1.00
  14   5000  0     26    162  3  4.9972103D+03  9.1143634D-07    4 0.10 1.00
  14   5000  0     47    831  3  4.9972103D+03  6.1161983D-07   19 0.20 1.00
  14   5000  0     40    604  3  4.9972103D+03  9.6838838D-07   14 0.30 1.00
  14   5000  0     30    298  3  4.9972103D+03  9.9536611D-07    7 0.40 1.00
  14   5000  0     37    503  3  4.9972103D+03  9.4132084D-07   11 0.50 1.00
  14   5000  0     43    604  3  4.9972103D+03  8.9208584D-07   14 0.60 1.00
  14   5000  0     31    294  3  4.9972103D+03  9.3182009D-07    7 0.70 1.00
  14   5000  0     57   1148  3  4.9972103D+03  9.9757840D-07   26 0.80 1.00
  14   5000  0     22     59  3  4.9972103D+03  7.9398601D-07    1 0.90 1.00
  14   5000  0     34    442  3  4.9972103D+03  8.2807585D-07   11 1.00 1.00
  15   5000  0     16     47  2  9.3909812D-10  2.2452855D-07    0 0.10 1.00
  15   5000  0     13     51  2  5.5748148D-10  7.1964400D-07    0 0.20 1.00
  15   5000  0     11     31  2  6.9500887D-07  8.3055040D-07    1 0.30 1.00
  15   5000  0     10     29  2  1.2741883D-10  1.1628383D-07    1 0.40 1.00
  15   5000  0     16     46  2  1.0818144D-06  6.8970380D-07    1 0.50 1.00
  15   5000  0     14     39  2  1.3438486D-10  1.5225604D-07    0 0.60 1.00
  15   5000  0     15     38  2  1.2914782D-06  4.4151129D-07    1 0.70 1.00
  15   5000  0     13     46  2  6.4583629D-09  1.2447169D-07    1 0.80 1.00
  15   5000  0     12     40  2  1.7511567D-07  9.9596299D-08    1 0.90 1.00
  15   5000  0     13     50  2  8.8216336D-09  5.2361716D-07    1 1.00 1.00
  15   5000  0     10     35  3  6.2576037D-08  8.0621426D-07    0 0.10 1.00
  15   5000  0     10     46  3  1.0865736D-10  3.7637744D-07    1 0.20 1.00
  15   5000  0     13     48  3  9.1209934D-11  1.0017821D-07    1 0.30 1.00
  15   5000  0     12     41  3  2.4898884D-07  2.2526353D-07    1 0.40 1.00
  15   5000  0     11     41  3  1.4663078D-12  4.7745327D-08    1 0.50 1.00
  15   5000  0     11     46  3  9.7432414D-10  8.1123820D-08    1 0.60 1.00
  15   5000  0     14     50  3  4.6445262D-11  1.4278557D-07    1 0.70 1.00
  15   5000  0     14     52  3  1.1484729D-11  9.7558229D-08    0 0.80 1.00
  15   5000  0     17     47  3  1.1095510D-09  4.4969554D-07    0 0.90 1.00
  15   5000  0     14     46  3  6.9710340D-11  1.9601476D-07    1 1.00 1.00
  16   5000  0      8     44  2  6.3981667D+03  2.5139184D-08    1 0.10 1.00
  16   5000  0      7     41  2  6.3981667D+03  3.4181706D-08    1 0.20 1.00
  16   5000  0      8     43  2  6.3981667D+03  9.7759965D-09    1 0.30 1.00
  16   5000  0     10     44  2  6.3981667D+03  3.5541678D-08    1 0.40 1.00
  16   5000  0     12     46  2  6.3981667D+03  5.3609523D-08    1 0.50 1.00
  16   5000  0      7     36  2  6.3981667D+03  3.3196086D-09    1 0.60 1.00
  16   5000  0      8     26  2  6.3981667D+03  9.2699035D-09    0 0.70 1.00
  16   5000  0      7     26  2  6.3981667D+03  1.8170741D-08    0 0.80 1.00
  16   5000  0      7     23  2  6.3981667D+03  7.2014283D-10    1 0.90 1.00
  16   5000  0     13     34  2  6.3981667D+03  4.6954390D-08    1 1.00 1.00
  16   5000  0      8     39  3  6.3981667D+03  9.9562727D-08    1 0.10 1.00
  16   5000  0     27    563  3  6.3981667D+03  9.5806082D-07   11 0.20 1.00
  16   5000  0      9     24  3  6.3981667D+03  6.4003062D-07    0 0.30 1.00
  16   5000  0      9     43  3  6.3981667D+03  5.1752331D-07    1 0.40 1.00
  16   5000  0      8     39  3  6.3981667D+03  1.4857916D-08    1 0.50 1.00
  16   5000  0      8     33  3  6.3981667D+03  2.1302991D-08    1 0.60 1.00
  16   5000  0      8     22  3  6.3981667D+03  3.3092075D-07    1 0.70 1.00
  16   5000  0      9     24  3  6.3981667D+03  8.7284042D-07    0 0.80 1.00
  16   5000  0     10     31  3  6.3981667D+03  7.6553437D-09    1 0.90 1.00
  16   5000  1  10000  10004  3            NaN            NaN  303 1.00 1.00
  17   5000  0     46     95  2  2.4784702D+00  5.6442199D-07    3 0.10 1.00
  17   5000  0     54    102  2  2.4784702D+00  9.4275108D-07    2 0.20 1.00
  17   5000  0     45     96  2  2.4784702D+00  6.7659315D-07    3 0.30 1.00
  17   5000  0     48     96  2  2.4784702D+00  9.7029633D-07    2 0.40 1.00
  17   5000  0     47     94  2  2.4784702D+00  7.7657084D-07    2 0.50 1.00
  17   5000  0     45     93  2  2.4784702D+00  7.8053317D-07    3 0.60 1.00
  17   5000  0     46     94  2  2.4784702D+00  7.3399675D-07    2 0.70 1.00
  17   5000  0     51     97  2  2.4784702D+00  8.5000935D-07    3 0.80 1.00
  17   5000  0     46     95  2  2.4784702D+00  9.3159158D-07    2 0.90 1.00
  17   5000  0     48     94  2  2.4784702D+00  3.2998488D-07    2 1.00 1.00
